ID,year,school,score,fsm,vr1percent,gender,vrband,ethnicity,schoolgender,schooldenom
8450,1,71,21,31,29,1,2,1,3,1
8451,1,71,4,31,29,1,3,1,3,1
8452,1,71,22,31,29,1,2,1,3,1
8453,1,71,2,31,29,1,3,1,3,1
8454,1,71,47,31,29,1,2,1,3,1
8455,1,71,12,31,29,1,3,1,3,1
8456,1,71,11,31,29,1,3,1,3,1
8457,1,71,33,31,29,1,2,11,3,1
8458,1,71,34,31,29,1,2,2,3,1
8459,1,71,26,31,29,1,2,1,3,1
8460,1,71,34,31,29,1,2,1,3,1
8461,1,71,17,31,29,1,3,5,3,1
8462,1,71,31,31,29,1,2,1,3,1
8463,1,71,26,31,29,1,3,6,3,1
8464,1,71,52,31,29,1,2,7,3,1
8465,1,71,23,31,29,1,3,7,3,1
8466,1,71,6,31,29,1,3,1,3,1
8467,1,71,32,31,29,1,3,6,3,1
8468,1,71,7,31,29,1,3,6,3,1
8469,1,71,19,31,29,1,2,1,3,1
8470,1,71,22,31,29,1,3,1,3,1
8471,1,71,22,31,29,1,2,1,3,1
8472,1,71,37,31,29,1,2,1,3,1
8473,1,71,21,31,29,1,2,6,3,1
8474,1,71,18,31,29,1,3,7,3,1
8475,1,71,34,31,29,1,2,8,3,1
8476,1,71,23,31,29,1,3,11,3,1
8477,1,71,23,31,29,1,2,5,3,1
8478,1,71,36,31,29,1,2,1,3,1
8479,1,71,20,31,29,1,3,1,3,1
8480,1,71,23,31,29,1,2,5,3,1
8481,1,71,4,31,29,1,1,6,3,1
8482,1,71,11,31,29,1,2,8,3,1
8483,1,71,21,31,29,1,2,1,3,1
8484,1,71,32,31,29,1,3,1,3,1
8485,1,71,14,31,29,1,3,1,3,1
8486,1,71,25,31,29,1,3,1,3,1
8487,1,71,12,31,29,1,3,5,3,1
8488,1,71,32,31,29,1,3,1,3,1
8489,1,71,9,31,29,1,3,1,3,1
8490,1,71,12,31,29,1,1,6,3,1
8491,1,71,26,31,29,1,3,1,3,1
8492,1,71,21,31,29,1,3,1,3,1
8493,1,71,15,31,29,1,3,5,3,1
8494,1,71,36,31,29,1,2,1,3,1
8495,1,71,7,31,29,1,3,1,3,1
8496,1,71,21,31,29,1,1,7,3,1
8497,1,71,5,31,29,1,1,5,3,1
8498,1,71,10,31,29,1,3,1,3,1
8499,1,71,2,31,29,1,3,1,3,1
8500,1,71,6,31,29,1,3,1,3,1
8501,1,71,10,31,29,1,1,1,3,1
8502,1,71,26,31,29,1,3,1,3,1
8503,1,71,48,31,29,1,2,1,3,1
8504,1,71,3,31,29,1,1,1,3,1
8505,1,71,47,31,29,1,3,7,3,1
8506,1,71,28,31,29,1,3,6,3,1
8507,1,71,40,31,29,1,2,11,3,1
8508,1,71,11,31,29,1,3,1,3,1
8509,1,71,20,31,29,1,3,11,3,1
8510,1,71,43,31,29,1,2,6,3,1
8511,1,71,5,31,29,1,3,5,3,1
8512,1,71,28,31,29,1,2,1,3,1
8513,1,71,43,31,29,1,2,1,3,1
8514,1,71,9,31,29,1,3,1,3,1
8515,1,71,14,31,29,1,2,10,3,1
8516,1,71,3,31,29,1,3,11,3,1
8517,3,71,10,45,27,1,3,7,3,1
8518,3,71,31,45,27,1,2,2,3,1
8519,3,71,4,45,27,1,1,11,3,1
8520,3,71,32,45,27,1,3,1,3,1
8521,3,71,30,45,27,1,3,1,3,1
8522,3,71,24,45,27,1,3,1,3,1
8523,3,71,4,45,27,1,3,1,3,1
8524,3,71,21,45,27,1,3,1,3,1
8525,3,71,11,45,27,1,3,1,3,1
8526,3,71,10,45,27,1,3,9,3,1
8527,3,71,16,45,27,1,3,6,3,1
8528,3,71,24,45,27,1,3,1,3,1
8529,3,71,16,45,27,1,1,11,3,1
8530,3,71,37,45,27,1,3,11,3,1
8531,3,71,31,45,27,1,2,6,3,1
8532,3,71,8,45,27,1,1,1,3,1
8533,3,71,22,45,27,1,3,1,3,1
8534,3,71,14,45,27,1,1,6,3,1
8535,3,71,19,45,27,1,1,6,3,1
8536,3,71,25,45,27,1,3,8,3,1
8537,3,71,26,45,27,1,3,10,3,1
8538,3,71,17,45,27,1,3,1,3,1
8539,3,71,16,45,27,1,1,1,3,1
8540,3,71,27,45,27,1,3,1,3,1
8541,3,71,46,45,27,1,3,11,3,1
8542,3,71,45,45,27,1,2,1,3,1
8543,3,71,5,45,27,1,3,1,3,1
8544,3,71,21,45,27,1,1,7,3,1
8545,3,71,24,45,27,1,3,11,3,1
8546,3,71,22,45,27,1,3,1,3,1
8547,3,71,14,45,27,1,3,1,3,1
8548,3,71,33,45,27,1,3,11,3,1
8549,3,71,13,45,27,1,1,5,3,1
8550,3,71,23,45,27,1,3,6,3,1
8551,3,71,26,45,27,1,3,1,3,1
8552,3,71,13,45,27,1,2,1,3,1
8553,3,71,23,45,27,1,3,6,3,1
8554,3,71,39,45,27,1,2,1,3,1
8555,3,71,3,45,27,1,1,1,3,1
8556,3,71,12,45,27,1,1,5,3,1
8557,3,71,23,45,27,1,2,1,3,1
8558,3,71,38,45,27,1,3,1,3,1
8559,3,71,10,45,27,1,2,11,3,1
8560,3,71,14,45,27,1,3,1,3,1
8561,3,71,13,45,27,1,1,1,3,1
8562,3,71,4,45,27,1,1,1,3,1
8563,3,71,19,45,27,1,2,1,3,1
8564,3,71,20,45,27,1,3,4,3,1
8565,3,71,14,45,27,1,3,1,3,1
8566,3,71,55,45,27,1,2,1,3,1
8567,3,71,28,45,27,1,3,7,3,1
8568,3,71,24,45,27,1,3,1,3,1
8569,3,71,42,45,27,1,2,5,3,1
8570,3,71,32,45,27,1,2,6,3,1
8571,3,71,33,45,27,1,3,7,3,1
8572,3,71,20,45,27,1,3,1,3,1
8573,3,71,18,45,27,1,3,1,3,1
8574,3,71,37,45,27,1,2,7,3,1
8575,3,71,22,45,27,1,3,1,3,1
8576,3,71,30,45,27,1,3,6,3,1
8577,3,71,37,45,27,1,3,1,3,1
8578,3,71,30,45,27,1,2,1,3,1
8579,3,71,12,45,27,1,3,6,3,1
8580,3,71,41,45,27,1,2,6,3,1
8581,3,71,8,45,27,1,1,4,3,1
8582,3,71,12,45,27,1,1,1,3,1
8583,3,71,20,45,27,1,3,1,3,1
8584,3,71,19,45,27,1,3,11,3,1
8585,3,71,6,45,27,1,1,11,3,1
8586,3,71,21,45,27,1,3,1,3,1
8587,3,71,34,45,27,1,3,6,3,1
8588,1,72,4,26,26,1,1,1,3,1
8589,1,72,29,26,26,1,3,1,3,1
8590,1,72,24,26,26,1,3,1,3,1
8591,1,72,23,26,26,1,3,1,3,1
8592,1,72,26,26,26,1,3,1,3,1
8593,1,72,3,26,26,1,3,1,3,1
8594,1,72,18,26,26,1,3,1,3,1
8595,1,72,14,26,26,1,3,1,3,1
8596,1,72,5,26,26,1,2,1,3,1
8597,1,72,23,26,26,1,3,1,3,1
8598,1,72,18,26,26,1,2,1,3,1
8599,1,72,35,26,26,1,3,1,3,1
8600,1,72,13,26,26,1,1,1,3,1
8601,1,72,24,26,26,1,3,1,3,1
8602,1,72,30,26,26,1,3,9,3,1
8603,1,72,19,26,26,1,3,1,3,1
8604,1,72,10,26,26,1,3,1,3,1
8605,1,72,8,26,26,1,3,1,3,1
8606,1,72,28,26,26,1,2,1,3,1
8607,1,72,27,26,26,1,2,1,3,1
8608,1,72,29,26,26,1,2,1,3,1
8609,1,72,13,26,26,1,3,1,3,1
8610,1,72,32,26,26,1,2,1,3,1
8611,1,72,13,26,26,1,3,1,3,1
8612,1,72,5,26,26,1,2,1,3,1
8613,1,72,7,26,26,1,3,1,3,1
8614,1,72,15,26,26,1,3,8,3,1
8615,1,72,28,26,26,1,3,1,3,1
8616,1,72,11,26,26,1,3,1,3,1
8617,1,72,6,26,26,1,1,7,3,1
8618,1,72,19,26,26,1,2,5,3,1
8619,1,72,34,26,26,1,3,1,3,1
8620,1,72,30,26,26,1,3,1,3,1
8621,1,72,34,26,26,1,2,7,3,1
8622,1,72,27,26,26,1,3,1,3,1
8623,1,72,5,26,26,1,1,1,3,1
8624,1,72,24,26,26,1,3,1,3,1
8625,1,72,23,26,26,1,3,7,3,1
8626,1,72,34,26,26,1,3,7,3,1
8627,1,72,35,26,26,1,2,1,3,1
8628,1,72,18,26,26,1,1,1,3,1
8629,1,72,17,26,26,1,3,1,3,1
8630,1,72,27,26,26,1,3,7,3,1
8631,1,72,16,26,26,1,3,7,3,1
8632,1,72,9,26,26,1,3,1,3,1
8633,1,72,26,26,26,1,3,1,3,1
8634,1,72,29,26,26,1,3,1,3,1
8635,1,72,43,26,26,1,2,1,3,1
8636,1,72,17,26,26,1,3,7,3,1
8637,1,72,13,26,26,1,3,1,3,1
8638,1,72,36,26,26,1,3,1,3,1
8639,1,72,12,26,26,1,3,1,3,1
8640,1,72,20,26,26,1,3,1,3,1
8641,1,72,34,26,26,1,2,1,3,1
8642,1,72,41,26,26,1,2,1,3,1
8643,1,72,2,26,26,1,3,1,3,1
8644,1,72,24,26,26,1,3,1,3,1
8645,1,72,15,26,26,1,1,1,3,1
8646,1,72,26,26,26,1,2,1,3,1
8647,1,72,14,26,26,1,2,1,3,1
8648,1,72,38,26,26,1,2,1,3,1
8649,1,72,25,26,26,1,2,1,3,1
8650,1,72,25,26,26,1,1,7,3,1
8651,1,72,26,26,26,1,3,1,3,1
8652,1,72,36,26,26,1,2,1,3,1
8653,1,72,21,26,26,1,3,1,3,1
8654,1,72,34,26,26,1,2,1,3,1
8655,1,72,9,26,26,1,1,1,3,1
8656,1,72,9,26,26,1,1,1,3,1
8657,1,72,18,26,26,1,3,11,3,1
8658,1,72,38,26,26,1,2,1,3,1
8659,1,72,24,26,26,1,3,1,3,1
8660,2,72,23,36,27,1,3,7,3,1
8661,2,72,27,36,27,1,3,1,3,1
8662,2,72,3,36,27,1,3,1,3,1
8663,2,72,41,36,27,1,2,1,3,1
8664,2,72,15,36,27,1,3,1,3,1
8665,2,72,30,36,27,1,3,7,3,1
8666,2,72,4,36,27,1,3,1,3,1
8667,2,72,16,36,27,1,2,1,3,1
8668,2,72,21,36,27,1,3,7,3,1
8669,2,72,34,36,27,1,2,1,3,1
8670,2,72,26,36,27,1,3,7,3,1
8671,2,72,11,36,27,1,1,8,3,1
8672,2,72,22,36,27,1,3,7,3,1
8673,2,72,11,36,27,1,3,1,3,1
8674,2,72,42,36,27,1,2,1,3,1
8675,2,72,55,36,27,1,2,7,3,1
8676,2,72,53,36,27,1,2,1,3,1
8677,2,72,12,36,27,1,1,7,3,1
8678,2,72,27,36,27,1,3,1,3,1
8679,2,72,41,36,27,1,2,1,3,1
8680,2,72,21,36,27,1,3,1,3,1
8681,2,72,34,36,27,1,2,1,3,1
8682,2,72,33,36,27,1,2,1,3,1
8683,2,72,39,36,27,1,2,1,3,1
8684,2,72,23,36,27,1,3,10,3,1
8685,2,72,45,36,27,1,2,7,3,1
8686,2,72,34,36,27,1,3,1,3,1
8687,2,72,18,36,27,1,3,1,3,1
8688,2,72,20,36,27,1,1,5,3,1
8689,2,72,25,36,27,1,3,1,3,1
8690,2,72,16,36,27,1,3,1,3,1
8691,2,72,3,36,27,1,1,1,3,1
8692,2,72,38,36,27,1,3,1,3,1
8693,2,72,12,36,27,1,1,7,3,1
8694,2,72,52,36,27,1,2,1,3,1
8695,2,72,21,36,27,1,2,1,3,1
8696,2,72,15,36,27,1,3,1,3,1
8697,2,72,37,36,27,1,2,1,3,1
8698,2,72,14,36,27,1,3,1,3,1
8699,2,72,32,36,27,1,3,1,3,1
8700,2,72,29,36,27,1,3,1,3,1
8701,2,72,21,36,27,1,1,7,3,1
8702,2,72,48,36,27,1,2,7,3,1
8703,2,72,21,36,27,1,3,1,3,1
8704,2,72,30,36,27,1,2,1,3,1
8705,2,72,25,36,27,1,3,1,3,1
8706,2,72,13,36,27,1,1,1,3,1
8707,2,72,28,36,27,1,2,1,3,1
8708,2,72,2,36,27,1,3,1,3,1
8709,2,72,8,36,27,1,1,7,3,1
8710,2,72,22,36,27,1,3,1,3,1
8711,2,72,3,36,27,1,3,1,3,1
8712,2,72,21,36,27,1,3,5,3,1
8713,2,72,39,36,27,1,3,1,3,1
8714,2,72,9,36,27,1,3,1,3,1
8715,2,72,29,36,27,1,2,1,3,1
8716,2,72,20,36,27,1,3,1,3,1
8717,2,72,27,36,27,1,3,7,3,1
8718,2,72,18,36,27,1,3,7,3,1
8719,2,72,34,36,27,1,3,5,3,1
8720,2,72,15,36,27,1,3,1,3,1
8721,2,72,21,36,27,1,2,1,3,1
8722,2,72,45,36,27,1,3,1,3,1
8723,2,72,14,36,27,1,1,7,3,1
8724,2,72,35,36,27,1,2,1,3,1
8725,2,72,24,36,27,1,2,1,3,1
8726,2,72,3,36,27,1,2,1,3,1
8727,2,72,17,36,27,1,3,1,3,1
8728,2,72,24,36,27,1,3,1,3,1
8729,2,72,38,36,27,1,2,5,3,1
8730,2,72,32,36,27,1,2,1,3,1
8731,2,72,18,36,27,1,2,1,3,1
8732,2,72,12,36,27,1,1,1,3,1
8733,2,72,20,36,27,1,3,1,3,1
8734,2,72,12,36,27,1,1,1,3,1
8735,2,72,49,36,27,1,3,7,3,1
8736,2,72,27,36,27,1,3,1,3,1
8737,2,72,14,36,27,1,3,1,3,1
8738,2,72,22,36,27,1,3,1,3,1
8739,2,72,29,36,27,1,3,1,3,1
8740,2,72,18,36,27,1,3,7,3,1
8741,2,72,33,36,27,1,2,1,3,1
8742,2,72,36,36,27,1,3,1,3,1
8743,2,72,7,36,27,1,1,1,3,1
8744,2,72,3,36,27,1,3,1,3,1
8745,2,72,51,36,27,1,2,1,3,1
8746,2,72,16,36,27,1,3,1,3,1
8747,2,72,35,36,27,1,3,1,3,1
8748,2,72,4,36,27,1,2,1,3,1
8749,2,72,21,36,27,1,3,7,3,1
8750,2,72,28,36,27,1,3,8,3,1
8751,3,72,39,36,24,1,2,1,3,1
8752,3,72,23,36,24,1,3,1,3,1
8753,3,72,24,36,24,1,1,1,3,1
8754,3,72,20,36,24,1,2,1,3,1
8755,3,72,12,36,24,1,1,1,3,1
8756,3,72,28,36,24,1,2,1,3,1
8757,3,72,15,36,24,1,1,1,3,1
8758,3,72,22,36,24,1,3,1,3,1
8759,3,72,26,36,24,1,1,1,3,1
8760,3,72,18,36,24,1,3,1,3,1
8761,3,72,17,36,24,1,3,1,3,1
8762,3,72,28,36,24,1,3,11,3,1
8763,3,72,24,36,24,1,3,7,3,1
8764,3,72,53,36,24,1,2,1,3,1
8765,3,72,34,36,24,1,2,1,3,1
8766,3,72,20,36,24,1,3,1,3,1
8767,3,72,38,36,24,1,3,1,3,1
8768,3,72,38,36,24,1,2,1,3,1
8769,3,72,5,36,24,1,3,1,3,1
8770,3,72,20,36,24,1,3,1,3,1
8771,3,72,11,36,24,1,1,5,3,1
8772,3,72,16,36,24,1,3,5,3,1
8773,3,72,41,36,24,1,2,1,3,1
8774,3,72,23,36,24,1,2,1,3,1
8775,3,72,26,36,24,1,3,1,3,1
8776,3,72,18,36,24,1,2,5,3,1
8777,3,72,25,36,24,1,3,8,3,1
8778,3,72,15,36,24,1,2,1,3,1
8779,3,72,10,36,24,1,3,1,3,1
8780,3,72,39,36,24,1,3,1,3,1
8781,3,72,18,36,24,1,3,1,3,1
8782,3,72,40,36,24,1,2,1,3,1
8783,3,72,23,36,24,1,2,1,3,1
8784,3,72,17,36,24,1,2,1,3,1
8785,3,72,24,36,24,1,3,7,3,1
8786,3,72,23,36,24,1,3,1,3,1
8787,3,72,38,36,24,1,3,1,3,1
8788,3,72,15,36,24,1,3,1,3,1
8789,3,72,20,36,24,1,3,7,3,1
8790,3,72,32,36,24,1,2,1,3,1
8791,3,72,50,36,24,1,2,7,3,1
8792,3,72,30,36,24,1,2,8,3,1
8793,3,72,54,36,24,1,3,11,3,1
8794,3,72,9,36,24,1,3,1,3,1
8795,3,72,17,36,24,1,1,1,3,1
8796,3,72,21,36,24,1,3,11,3,1
8797,3,72,11,36,24,1,1,1,3,1
8798,3,72,1,36,24,1,1,1,3,1
8799,3,72,27,36,24,1,3,1,3,1
8800,3,72,39,36,24,1,3,7,3,1
8801,3,72,11,36,24,1,1,1,3,1
8802,3,72,40,36,24,1,2,7,3,1
8803,3,72,24,36,24,1,1,7,3,1
8804,3,72,38,36,24,1,3,1,3,1
8805,3,72,39,36,24,1,2,1,3,1
8806,3,72,41,36,24,1,3,1,3,1
8807,3,72,32,36,24,1,1,1,3,1
8808,3,72,16,36,24,1,3,1,3,1
8809,3,72,23,36,24,1,3,1,3,1
8810,3,72,13,36,24,1,1,1,3,1
8811,3,72,27,36,24,1,3,1,3,1
8812,3,72,25,36,24,1,3,1,3,1
8813,3,72,44,36,24,1,3,8,3,1
8814,3,72,17,36,24,1,3,1,3,1
8815,3,72,13,36,24,1,3,1,3,1
8816,3,72,12,36,24,1,1,1,3,1
8817,3,72,35,36,24,1,2,7,3,1
8818,3,72,16,36,24,1,1,1,3,1
8819,3,72,25,36,24,1,3,1,3,1
8820,3,72,22,36,24,1,3,1,3,1
8821,3,72,31,36,24,1,3,7,3,1
8822,3,72,18,36,24,1,3,1,3,1
8823,3,72,8,36,24,1,3,1,3,1
8824,3,72,54,36,24,1,2,8,3,1
8825,3,72,20,36,24,1,3,1,3,1
8826,3,72,47,36,24,1,2,7,3,1
8827,3,72,28,36,24,1,3,1,3,1
8828,3,72,18,36,24,1,3,1,3,1
8829,3,72,25,36,24,1,3,1,3,1
8830,3,72,25,36,24,1,1,7,3,1
8831,3,72,19,36,24,1,3,8,3,1
8832,3,72,38,36,24,1,2,1,3,1
8833,3,72,16,36,24,1,1,7,3,1
8834,3,72,33,36,24,1,2,1,3,1
8835,3,72,21,36,24,1,3,7,3,1
8836,3,72,44,36,24,1,2,1,3,1
8837,1,73,18,19,25,1,3,5,3,1
8838,1,73,39,19,25,1,3,5,3,1
8839,1,73,4,19,25,1,1,1,3,1
8840,1,73,36,19,25,1,2,1,3,1
8841,1,73,26,19,25,1,3,1,3,1
8842,1,73,32,19,25,1,3,5,3,1
8843,1,73,26,19,25,1,3,10,3,1
8844,1,73,31,19,25,1,2,1,3,1
8845,1,73,27,19,25,1,3,1,3,1
8846,1,73,16,19,25,1,3,1,3,1
8847,1,73,11,19,25,1,3,1,3,1
8848,1,73,27,19,25,1,1,5,3,1
8849,1,73,36,19,25,1,2,1,3,1
8850,1,73,20,19,25,1,2,1,3,1
8851,1,73,14,19,25,1,3,5,3,1
8852,1,73,15,19,25,1,3,1,3,1
8853,1,73,24,19,25,1,2,1,3,1
8854,1,73,12,19,25,1,3,1,3,1
8855,1,73,2,19,25,1,1,11,3,1
8856,1,73,18,19,25,1,1,10,3,1
8857,1,73,14,19,25,1,1,1,3,1
8858,1,73,39,19,25,1,2,1,3,1
8859,1,73,17,19,25,1,1,1,3,1
8860,1,73,29,19,25,1,3,1,3,1
8861,1,73,16,19,25,1,3,1,3,1
8862,1,73,11,19,25,1,3,8,3,1
8863,1,73,10,19,25,1,3,1,3,1
8864,1,73,12,19,25,1,3,1,3,1
8865,1,73,19,19,25,1,3,1,3,1
8866,1,73,4,19,25,1,1,8,3,1
8867,1,73,36,19,25,1,3,1,3,1
8868,1,73,41,19,25,1,2,1,3,1
8869,1,73,10,19,25,1,1,1,3,1
8870,3,73,29,23,30,1,3,1,3,1
8871,3,73,13,23,30,1,1,1,3,1
8872,3,73,25,23,30,1,2,1,3,1
8873,3,73,18,23,30,1,1,1,3,1
8874,3,73,11,23,30,1,3,1,3,1
8875,3,73,18,23,30,1,1,7,3,1
8876,3,73,48,23,30,1,2,1,3,1
8877,3,73,54,23,30,1,2,2,3,1
8878,3,73,47,23,30,1,2,1,3,1
8879,3,73,26,23,30,1,3,1,3,1
8880,3,73,28,23,30,1,2,1,3,1
8881,3,73,41,23,30,1,2,1,3,1
8882,3,73,3,23,30,1,1,1,3,1
8883,3,73,23,23,30,1,3,11,3,1
8884,3,73,36,23,30,1,3,1,3,1
8885,3,73,15,23,30,1,3,5,3,1
8886,3,73,23,23,30,1,3,10,3,1
8887,3,73,11,23,30,1,3,5,3,1
8888,3,73,23,23,30,1,3,1,3,1
8889,3,73,38,23,30,1,2,1,3,1
8890,3,73,19,23,30,1,3,1,3,1
8891,3,73,22,23,30,1,3,1,3,1
8892,3,73,21,23,30,1,3,10,3,1
8893,3,73,22,23,30,1,3,1,3,1
8894,3,73,24,23,30,1,3,1,3,1
8895,3,73,16,23,30,1,2,1,3,1
8896,3,73,37,23,30,1,2,1,3,1
8897,3,73,26,23,30,1,3,1,3,1
8898,3,73,46,23,30,1,2,1,3,1
8899,3,73,17,23,30,1,3,1,3,1
8900,3,73,5,23,30,1,3,1,3,1
8901,3,73,23,23,30,1,3,5,3,1
8902,3,73,37,23,30,1,2,1,3,1
8903,3,73,10,23,30,1,1,1,3,1
8904,3,73,20,23,30,1,1,1,3,1
8905,3,73,26,23,30,1,3,1,3,1
8906,3,73,17,23,30,1,1,1,3,1
8907,3,73,35,23,30,1,2,1,3,1
8908,3,73,41,23,30,1,2,1,3,1
8909,3,73,27,23,30,1,3,1,3,1
8910,3,73,26,23,30,1,3,5,3,1
8911,3,73,12,23,30,1,1,10,3,1
8912,3,73,18,23,30,1,3,1,3,1
8913,3,73,44,23,30,1,2,5,3,1
8914,3,73,44,23,30,1,2,1,3,1
8915,3,73,13,23,30,1,3,1,3,1
8916,3,73,31,23,30,1,3,1,3,1
8917,3,73,62,23,30,1,2,1,3,1
8918,1,74,19,58,14,1,2,11,1,1
8919,1,74,21,58,14,1,2,1,1,1
8920,1,74,4,58,14,0,2,1,1,1
8921,1,74,7,58,14,1,1,6,1,1
8922,1,74,38,58,14,0,3,2,1,1
8923,1,74,28,58,14,1,3,6,1,1
8924,1,74,3,58,14,0,3,6,1,1
8925,1,74,24,58,14,1,3,5,1,1
8926,1,74,12,58,14,1,3,5,1,1
8927,1,74,10,58,14,0,1,4,1,1
8928,1,74,5,58,14,1,1,1,1,1
8929,1,74,4,58,14,1,1,1,1,1
8930,1,74,27,58,14,0,2,2,1,1
8931,1,74,28,58,14,1,3,8,1,1
8932,1,74,3,58,14,0,1,1,1,1
8933,1,74,30,58,14,1,1,5,1,1
8934,1,74,1,58,14,0,1,2,1,1
8935,1,74,22,58,14,1,2,1,1,1
8936,1,74,11,58,14,0,2,1,1,1
8937,1,74,6,58,14,0,2,1,1,1
8938,1,74,16,58,14,1,3,5,1,1
8939,1,74,2,58,14,0,1,10,1,1
8940,1,74,17,58,14,1,2,5,1,1
8941,1,74,5,58,14,0,1,5,1,1
8942,1,74,9,58,14,1,1,5,1,1
8943,1,74,25,58,14,0,2,1,1,1
8944,1,74,17,58,14,1,3,1,1,1
8945,1,74,1,58,14,0,3,5,1,1
8946,1,74,28,58,14,1,2,8,1,1
8947,1,74,24,58,14,0,3,1,1,1
8948,1,74,20,58,14,1,3,1,1,1
8949,1,74,22,58,14,1,3,1,1,1
8950,1,74,30,58,14,0,2,1,1,1
8951,1,74,18,58,14,1,3,9,1,1
8952,1,74,13,58,14,0,3,2,1,1
8953,1,74,17,58,14,1,3,5,1,1
8954,1,74,12,58,14,0,1,7,1,1
8955,1,74,14,58,14,0,1,6,1,1
8956,1,74,13,58,14,0,3,5,1,1
8957,1,74,18,58,14,0,3,6,1,1
8958,1,74,24,58,14,1,3,2,1,1
8959,1,74,7,58,14,0,1,1,1,1
8960,1,74,15,58,14,0,3,1,1,1
8961,1,74,1,58,14,1,1,5,1,1
8962,1,74,15,58,14,1,3,5,1,1
8963,1,74,9,58,14,1,3,10,1,1
8964,1,74,7,58,14,1,1,1,1,1
8965,1,74,22,58,14,0,3,1,1,1
8966,1,74,11,58,14,0,3,5,1,1
8967,1,74,11,58,14,1,1,10,1,1
8968,1,74,4,58,14,0,3,5,1,1
8969,1,74,25,58,14,1,3,5,1,1
8970,1,74,1,58,14,0,3,6,1,1
8971,1,74,15,58,14,0,3,5,1,1
8972,1,74,19,58,14,0,1,6,1,1
8973,1,74,6,58,14,0,1,5,1,1
8974,1,74,13,58,14,0,3,2,1,1
8975,3,74,8,56,12,0,3,2,1,1
8976,3,74,9,56,12,0,3,2,1,1
8977,3,74,1,56,12,1,3,6,1,1
8978,3,74,1,56,12,0,3,6,1,1
8979,3,74,21,56,12,0,3,3,1,1
8980,3,74,13,56,12,1,3,1,1,1
8981,3,74,9,56,12,0,3,10,1,1
8982,3,74,2,56,12,1,1,5,1,1
8983,3,74,6,56,12,0,1,4,1,1
8984,3,74,26,56,12,0,2,1,1,1
8985,3,74,30,56,12,0,1,2,1,1
8986,3,74,8,56,12,0,3,4,1,1
8987,3,74,18,56,12,0,3,11,1,1
8988,3,74,22,56,12,1,1,2,1,1
8989,3,74,4,56,12,1,3,1,1,1
8990,3,74,52,56,12,0,2,1,1,1
8991,3,74,15,56,12,0,3,9,1,1
8992,3,74,6,56,12,0,3,4,1,1
8993,3,74,50,56,12,1,2,5,1,1
8994,3,74,23,56,12,0,1,6,1,1
8995,3,74,14,56,12,1,3,5,1,1
8996,3,74,20,56,12,0,3,7,1,1
8997,3,74,10,56,12,1,1,7,1,1
8998,3,74,6,56,12,0,1,5,1,1
8999,3,74,4,56,12,0,1,1,1,1
9000,3,74,41,56,12,1,3,1,1,1
9001,3,74,22,56,12,1,1,5,1,1
9002,3,74,3,56,12,0,1,1,1,1
9003,3,74,8,56,12,0,1,1,1,1
9004,3,74,7,56,12,1,1,6,1,1
9005,3,74,2,56,12,0,1,10,1,1
9006,3,74,12,56,12,1,3,1,1,1
9007,3,74,18,56,12,0,2,5,1,1
9008,3,74,49,56,12,0,3,9,1,1
9009,3,74,15,56,12,0,2,6,1,1
9010,3,74,20,56,12,1,3,11,1,1
9011,3,74,14,56,12,1,3,5,1,1
9012,3,74,31,56,12,1,3,1,1,1
9013,3,74,11,56,12,1,3,9,1,1
9014,3,74,1,56,12,1,3,2,1,1
9015,3,74,17,56,12,0,3,6,1,1
9016,3,74,30,56,12,0,3,1,1,1
9017,3,74,13,56,12,1,1,5,1,1
9018,3,74,2,56,12,0,1,1,1,1
9019,3,74,21,56,12,0,1,2,1,1
9020,3,74,56,56,12,0,3,8,1,1
9021,3,74,15,56,12,0,3,3,1,1
9022,3,74,3,56,12,1,3,4,1,1
9023,3,74,1,56,12,0,3,4,1,1
9024,3,74,4,56,12,0,1,1,1,1
9025,3,74,25,56,12,0,3,6,1,1
9026,3,74,6,56,12,1,1,1,1,1
9027,3,74,24,56,12,1,2,5,1,1
9028,3,74,10,56,12,1,1,4,1,1
9029,3,74,10,56,12,1,3,2,1,1
9030,3,74,25,56,12,0,3,1,1,1
9031,3,74,12,56,12,0,1,6,1,1
9032,3,74,2,56,12,0,3,4,1,1
9033,3,74,17,56,12,1,1,5,1,1
9034,3,75,13,43,18,1,3,10,3,1
9035,3,75,26,43,18,1,3,1,3,1
9036,3,75,43,43,18,1,3,1,3,1
9037,3,75,13,43,18,1,2,1,3,1
9038,3,75,23,43,18,1,3,9,3,1
9039,3,75,11,43,18,1,3,1,3,1
9040,3,75,38,43,18,1,3,6,3,1
9041,3,75,31,43,18,1,3,5,3,1
9042,3,75,12,43,18,1,1,10,3,1
9043,3,75,19,43,18,1,1,10,3,1
9044,3,75,45,43,18,1,3,1,3,1
9045,3,75,7,43,18,1,3,1,3,1
9046,3,75,39,43,18,1,2,6,3,1
9047,3,75,33,43,18,1,3,6,3,1
9048,3,75,15,43,18,1,1,1,3,1
9049,3,75,37,43,18,1,2,1,3,1
9050,3,75,21,43,18,1,3,1,3,1
9051,3,75,28,43,18,1,3,1,3,1
9052,3,75,32,43,18,1,2,1,3,1
9053,3,75,24,43,18,1,1,10,3,1
9054,3,75,13,43,18,1,3,8,3,1
9055,3,75,45,43,18,1,2,1,3,1
